CityId,DistrictId,CityName,DistrictName,WheatAreaDefault,WheatProfitDefault,WheatYieldDefault,BarleyAreaDefault,BarleyProfitDefault,BarleyYieldDefault,OatAreaDefault,OatProfitDefault,OatYieldDefault,CottonAreaDefault,CottonProfitDefault,CottonYieldDefault,SoybeanAreaDefault,SoybeanProfitDefault,SoybeanYieldDefault,TomatoAreaDefault,TomatoProfitDefault,TomatoYieldDefault,CanolaAreaDefault,CanolaProfitDefault,CanolaYieldDefault,PotatoAreaDefault,PotatoProfitDefault,PotatoYieldDefault,SugarbeetAreaDefault,SugarbeetProfitDefault,SugarbeetYieldDefault,OnionAreaDefault,OnionProfitDefault,OnionYieldDefault,BeanAreaDefault,BeanProfitDefault,BeanYieldDefault,LentilAreaDefault,LentilProfitDefault,LentilYieldDefault,ChickpeaAreaDefault,ChickpeaProfitDefault,ChickpeaYieldDefault,PeanutAreaDefault,PeanutProfitDefault,PeanutYieldDefault,RiceAreaDefault,RiceProfitDefault,RiceYieldDefault,CornAreaDefault,CornProfitDefault,CornYieldDefault,SunflowerAreaDefault,SunflowerProfitDefault,SunflowerYieldDefault
48,148,MUĞLA,ULA,13760,-2696685,4017920,270,-92664,71550,290,-51823,80620,0,0,0,0,0,0,20,-4585,144880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2954,37640,0,0,0
27,150,GAZİANTEP,MERKEZ,48540,-9512869,14173680,21980,-7543536,5824700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,5765292,3229130,0,0,0,180,26271,28260,4890,30318,601470,0,0,0,0,0,0,990,-73112,931590,0,0,0
42,151,KONYA,GÜNEYSINIR,3710,-727086,1083320,31530,-10821096,8355450,10,-1787,2780,0,0,0,0,0,0,0,0,0,0,0,0,130,209911,456820,640,199597,4381440,0,0,0,3690,3174802,999990,0,0,0,20570,127534,2530110,0,0,0,0,0,0,2270,-167640,2136070,780,682750,227760
33,152,MERSİN,ÇAMLIYAYLA,530,-103869,154760,100,-34320,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,62,1230,0,0,0,0,0,0,0,0,0,0,0,0
42,153,KONYA,YALIHÜYÜK,18540,-3633469,5413680,19090,-6551688,5058850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,689233,15129660,0,0,0,3800,3269444,1029800,0,0,0,2560,15872,314880,0,0,0,0,0,0,0,0,0,0,0,0
48,155,MUĞLA,BODRUM,11090,-2173418,3238280,3940,-1352208,1044100,10,-1787,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,186,3690,0,0,0,0,0,0,0,0,0,0,0,0
7,156,ANTALYA,AKSEKİ,810,-158744,236520,120,-41184,31800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,118872,66580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,157,BURDUR,GÖLHİSAR,14240,-2790755,4158080,13640,-4681248,3614600,500,-89350,139000,0,0,0,0,0,0,0,0,0,0,0,0,340,548998,1194760,5160,1609249,35325360,570,3387852,1897530,710,610870,192410,0,0,0,580,3596,71340,0,0,0,0,0,0,890,-65727,837490,20,17506,5840
7,158,ANTALYA,İBRADI,3240,-634975,946080,1930,-662376,511450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59436,33290,790,679700,214090,0,0,0,120,744,14760,0,0,0,0,0,0,10,-739,9410,0,0,0
70,160,KARAMAN,KAZIMKARABEKİR,3260,-638895,951920,86910,-29827512,23031150,770,-137599,214060,0,0,0,0,0,0,730,-167353,5288120,0,0,0,1000,1614700,3514000,8080,2519910,55315680,0,0,0,32890,28297898,8913190,0,0,0,30640,189968,3768720,0,0,0,0,0,0,64470,-4761110,60666270,11390,9969895,3325880
27,161,GAZİANTEP,YAVUZELİ,21920,-4295882,6400640,18400,-6314880,4876000,0,0,0,5640,16440374,2786160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1545336,865540,0,0,0,140,20433,21980,24530,152086,3017190,0,0,0,0,0,0,2300,-169855,2164300,0,0,0
42,162,KONYA,AHIRLI,3140,-615377,916880,10760,-3692832,2851400,70,-12509,19460,0,0,0,0,0,0,20,-4585,144880,0,0,0,0,0,0,4630,1443958,31696980,0,0,0,1010,868984,273710,0,0,0,3640,22568,447720,0,0,0,0,0,0,0,0,0,0,0,0
7,163,ANTALYA,SERİK,83330,-16331013,24332360,1240,-425568,328600,770,-137599,214060,18240,53168870,9010560,0,0,0,0,0,0,0,0,0,70,113029,245980,0,0,0,520,3090672,1731080,0,0,0,0,0,0,0,0,0,240,384528,94560,0,0,0,3280,-242228,3086480,0,0,0
33,164,MERSİN,TARSUS,269770,-52869525,78772840,5530,-1897896,1465450,0,0,0,33990,99079490,16791060,59580,-18144493,26334360,0,0,0,0,0,0,2120,3423164,7449680,0,0,0,1470,8737092,4893630,0,0,0,0,0,0,180,1116,22140,2070,3316554,815580,1700,1440835,1329400,61470,-4539560,57843270,17440,15265581,5092480
1,165,ADANA,İMAMOĞLU,145920,-28597402,42608640,1260,-432432,333900,0,0,0,2820,8220187,1393080,3220,-980619,1423240,0,0,0,0,0,0,1210,1953787,4251940,0,0,0,440,2615184,1464760,0,0,0,0,0,0,20,124,2460,6440,10318168,2537360,0,0,0,20120,-1485862,18932920,76590,67040759,22364280
80,166,OSMANİYE,DÜZİÇİ,84880,-16634782,24784960,6160,-2114112,1632400,0,0,0,110,320646,54340,0,0,0,20,-4585,144880,0,0,0,0,0,0,0,0,0,20,118872,66580,0,0,0,0,0,0,20,124,2460,23000,36850600,9062000,0,0,0,12420,-917217,11687220,220,192570,64240
7,167,ANTALYA,KORKUTELİ,100830,-19760663,29442360,191070,-65575224,50633550,510,-91137,141780,0,0,0,0,0,0,780,-178815,5650320,0,0,0,3110,5021717,10928540,3610,1125851,24714060,330,1961388,1098570,1860,1600307,504060,0,0,0,37710,233802,4638330,0,0,0,0,0,0,0,0,0,2570,2249572,750440
15,168,BURDUR,ÇAVDIR,20430,-4003871,5965560,9830,-3373656,2604950,230,-41101,63940,0,0,0,0,0,0,0,0,0,0,0,0,480,775056,1686720,13730,4281975,93995580,80,475488,266320,70,60227,18970,0,0,0,1940,12028,238620,0,0,0,0,0,0,0,0,0,0,0,0
47,169,MARDİN,KIZILTEPE,403630,-79103407,117859960,121630,-41743416,32231950,0,0,0,45170,131668743,22313980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33880,4944786,5319160,3560,22072,437880,0,0,0,0,0,0,224690,-16593357,211433290,0,0,0
1,170,ADANA,KARAİSALI,52380,-10265432,15294960,1840,-631488,487600,110,-19657,30580,10,29150,4940,400,-121816,176800,0,0,0,0,0,0,20,32294,70280,0,0,0,20,118872,66580,0,0,0,0,0,0,20,124,2460,400,640880,157600,0,0,0,4830,-356696,4545030,46980,41122534,13718160
63,171,ŞANLIURFA,HALFETİ,3910,-766282,1141720,30280,-10392096,8024200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4930,719534,774010,110,682,13530,0,0,0,0,0,0,40,-2954,37640,0,0,0
20,172,DENİZLİ,BEYAĞAÇ,13340,-2614373,3895280,1900,-652080,503500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,1092683,344170,0,0,0,1510,9362,185730,0,0,0,0,0,0,70,-5170,65870,0,0,0
47,173,MARDİN,NUSAYBİN,85230,-16703375,24887160,101330,-34776456,26852450,0,0,0,1220,3556251,602680,930,-283222,411060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28220,4118709,4430540,6780,42036,833940,0,0,0,0,0,0,23600,-1742860,22207600,0,0,0
7,176,ANTALYA,MANAVGAT,52040,-10198799,15195680,6610,-2268552,1751650,4470,-798789,1242660,3160,9211274,1561040,0,0,0,0,0,0,0,0,0,10,16147,35140,0,0,0,80,475488,266320,0,0,0,0,0,0,0,0,0,6060,9709332,2387640,0,0,0,4540,-335279,4272140,0,0,0
46,177,KAHRAMANMARAŞ,TÜRKOĞLU,106330,-20838553,31048360,9980,-3425136,2644700,0,0,0,6190,18043602,3057860,5910,-1799831,2612220,630,-144428,4563720,0,0,0,0,0,0,2800,873236,19168800,30,178308,99870,0,0,0,0,0,0,460,2852,56580,660,1057452,260040,0,0,0,56030,-4137816,52724230,0,0,0
42,179,KONYA,HALKAPINAR,9870,-1934323,2882040,11340,-3891888,3005100,320,-57184,88960,0,0,0,0,0,0,0,0,0,0,0,0,90,145323,316260,0,0,0,0,0,0,1020,877588,276420,0,0,0,12720,78864,1564560,0,0,0,0,0,0,320,-23632,301120,520,455166,151840
63,180,ŞANLIURFA,BOZOVA,92630,-18153627,27047960,88540,-30386928,23463100,0,0,0,53390,155629714,26374660,20,-6091,8840,2480,-568540,17965120,0,0,0,0,0,0,30820,9611833,210993720,0,0,0,0,0,0,23490,3428366,3687930,430,2666,52890,290,464638,114260,0,0,0,9520,-703052,8958320,0,0,0
15,181,BURDUR,TEFENNİ,24200,-4742716,7066400,32330,-11095656,8567450,3010,-537887,836780,0,0,0,0,0,0,0,0,0,0,0,0,100,161470,351400,9540,2975240,65310840,100,594360,332900,70,60227,18970,0,0,0,6540,40548,804420,0,0,0,0,0,0,1900,-140315,1787900,30,26260,8760
63,182,ŞANLIURFA,HALİLİYE,155580,-30490568,45429360,103230,-35428536,27355950,0,0,0,120370,350873735,59462780,30,-9136,13260,5580,-1279215,40421520,0,0,0,120,193764,421680,0,0,0,120,713232,399480,0,0,0,49990,7296041,7848430,1340,8308,164820,100,160220,39400,0,0,0,108570,-8017895,102164370,0,0,0
27,183,GAZİANTEP,ARABAN,55260,-10829855,16135920,20780,-7131696,5506700,0,0,0,35060,102198498,17319640,380,-115725,167960,0,0,0,0,0,0,670,1081849,2354380,0,0,0,570,3387852,1897530,0,0,0,380,55461,59660,43900,272180,5399700,0,0,0,0,0,0,9630,-711176,9061830,3070,2687232,896440
42,184,KONYA,DEREBUCAK,490,-96030,143080,290,-99528,76850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1514269,476960,0,0,0,100,620,12300,0,0,0,0,0,0,0,0,0,0,0,0
70,186,KARAMAN,MERKEZ,173690,-34039766,50717480,90110,-30925752,23879150,7570,-1352759,2104460,0,0,0,0,0,0,11890,-2725782,86131160,0,0,0,16210,26174287,56961940,66690,20798610,456559740,7300,43388280,24301700,67010,57654064,18159710,870,126977,136590,142720,884864,17554560,0,0,0,0,0,0,254210,-18773409,239211610,57330,50182096,16740360
47,189,MARDİN,YEŞİLLİ,1900,-372362,554800,1320,-453024,349800,0,0,0,0,0,0,0,0,0,200,-45850,1448800,0,0,0,0,0,0,0,0,0,20,118872,66580,0,0,0,360,52542,56520,180,1116,22140,0,0,0,0,0,0,560,-41356,526960,0,0,0
42,190,KONYA,AKÖREN,34600,-6780908,10103200,19810,-6798792,5249650,110,-19657,30580,0,0,0,0,0,0,0,0,0,0,0,0,380,613586,1335320,1430,445974,9789780,20,118872,66580,3380,2908084,915980,4010,585260,629570,24530,152086,3017190,0,0,0,0,0,0,2220,-163947,2089020,1560,1365499,455520
30,191,HAKKARİ,DERECİK,17390,-3408092,5077880,1230,-422136,325950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,113029,245980,0,0,0,220,1307592,732380,560,481813,151760,0,0,0,120,744,14760,0,0,0,0,0,0,330,-24371,310530,0,0,0
15,192,BURDUR,KEMER,3720,-729046,1086240,40380,-13858416,10700700,9590,-1713733,2666020,0,0,0,0,0,0,0,0,0,0,0,0,40,64588,140560,5200,1621724,35599200,10,59436,33290,660,567851,178860,0,0,0,2000,12400,246000,0,0,0,0,0,0,90,-6647,84690,0,0,0
15,193,BURDUR,KARAMANLI,15080,-2955378,4403360,60430,-20739576,16013950,3630,-648681,1009140,0,0,0,0,0,0,270,-61898,1955880,0,0,0,30,48441,105420,8880,2769406,60792480,580,3447288,1930820,430,369963,116530,0,0,0,4070,25234,500610,0,0,0,0,0,0,3860,-285061,3632260,10,8753,2920
63,194,ŞANLIURFA,KARAKÖPRÜ,40800,-7995984,11913600,87760,-30119232,23256400,0,0,0,21840,63662726,10788960,0,0,0,410,-93992,2970040,0,0,0,0,0,0,0,0,0,130,772668,432770,0,0,0,55860,8152767,8770020,2170,13454,266910,0,0,0,0,0,0,23680,-1748768,22282880,0,0,0
70,195,KARAMAN,AYRANCI,108900,-21342222,31798800,83490,-28653768,22124850,42500,-7594750,11815000,0,0,0,0,0,0,340,-77945,2462960,0,0,0,1360,2195992,4779040,5210,1624843,35667660,440,2615184,1464760,1330,1144305,360430,0,0,0,11060,68572,1360380,0,0,0,0,0,0,14440,-1066394,13588040,8380,7335182,2446960
73,197,ŞIRNAK,CİZRE,580,-113668,169360,107830,-37007256,28574950,0,0,0,3900,11368344,1926600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10310,1504745,1618670,0,0,0,5760,9228672,2269440,0,0,0,270,-19940,254070,0,0,0
47,198,MARDİN,ÖMERLİ,510,-99950,148920,5530,-1897896,1465450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,1679288,3654560,0,0,0,0,0,0,0,0,0,660,96327,103620,1880,11656,231240,0,0,0,0,0,0,0,0,0,0,0,0
73,199,ŞIRNAK,İDİL,143840,-28189763,42001280,24160,-8291712,6402400,0,0,0,1210,3527102,597740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58840,8587698,9237880,470,2914,57810,0,0,0,0,0,0,1090,-80497,1025690,0,0,0
15,200,BURDUR,BUCAK,34990,-6857340,10217080,106300,-36482160,28169500,2230,-398501,619940,0,0,0,0,0,0,140,-32095,1014160,0,0,0,20,32294,70280,940,293158,6435240,100,594360,332900,20,17208,5420,0,0,0,690,4278,84870,60,96132,23640,0,0,0,540,-39879,508140,740,647737,216080
48,201,MUĞLA,MERKEZ,22870,-4482063,6678040,4290,-1472328,1136850,910,-162617,252980,0,0,0,0,0,0,0,0,0,0,0,0,60,96882,210840,0,0,0,90,534924,299610,220,189284,59620,0,0,0,320,1984,39360,10,16022,3940,0,0,0,410,-30279,385810,0,0,0
63,202,ŞANLIURFA,VİRANŞEHİR,186740,-36597305,54528080,104610,-35902152,27721650,0,0,0,390360,1137883786,192837840,380,-115725,167960,0,0,0,0,0,0,2760,4456572,9698640,0,0,0,2810,16701516,9354490,0,0,0,145360,21215292,22821520,8740,54188,1075020,0,0,0,330,279692,258060,390570,-28843595,367526370,0,0,0
47,203,MARDİN,DERİK,219110,-42941178,63980120,147580,-50649456,39108700,0,0,0,16780,48913029,8289320,560,-170542,247520,0,0,0,0,0,0,0,0,0,0,0,0,690,4101084,2297010,0,0,0,23230,3390419,3647110,6410,39742,788430,0,0,0,2030,1720527,1587460,152700,-11276895,143690700,0,0,0
73,206,ŞIRNAK,SİLOPİ,0,0,0,86430,-29662776,22903950,0,0,0,35180,102548293,17378920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21880,3193386,3435160,470,2914,57810,91780,147049916,36161320,0,0,0,26790,-1978442,25209390,0,0,0
15,208,BURDUR,ÇELTİKÇİ,2200,-431156,642400,7890,-2707848,2090850,1660,-296642,461480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,416052,233030,100,86038,27100,0,0,0,380,2356,46740,0,0,0,0,0,0,20,-1477,18820,0,0,0
47,209,MARDİN,MERKEZ,104230,-20426995,30435160,27510,-9441432,7290150,0,0,0,4460,13000722,2203240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15830,2310389,2485310,12180,75516,1498140,0,0,0,0,0,0,24040,-1775354,22621640,0,0,0
1,210,ADANA,POZANTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,211,OSMANİYE,SUMBAS,39930,-7825481,11659560,4600,-1578720,1219000,0,0,0,0,0,0,810,-246677,358020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1488,29520,5830,9340826,2297020,0,0,0,22280,-1645378,20965480,5630,4928052,1643960
46,213,KAHRAMANMARAŞ,PAZARCIK,148410,-29085392,43335720,44430,-15248376,11773950,0,0,0,7990,23290530,3947060,770,-234496,340340,130,-29802,941720,0,0,0,0,0,0,880,274446,6024480,300,1783080,998700,0,0,0,6080,887376,954560,12020,74524,1478460,0,0,0,0,0,0,79720,-5887322,75016520,0,0,0
47,214,MARDİN,MİDYAT,21490,-4211610,6275080,20290,-6963528,5376850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16240,2370228,2549680,6820,42284,838860,0,0,0,0,0,0,0,0,0,0,0,0
51,215,NİĞDE,ULUKIŞLA,53780,-10539804,15703760,45260,-15533232,11993900,1060,-189422,294680,0,0,0,0,0,0,0,0,0,0,0,0,1000,1614700,3514000,1310,408550,8968260,700,4160520,2330300,5000,4301900,1355000,0,0,0,8770,54374,1078710,0,0,0,0,0,0,0,0,0,0,0,0
80,216,OSMANİYE,KADİRLİ,142480,-27923230,41604160,13480,-4626336,3572200,830,-148321,230740,1400,4080944,691600,5670,-1726742,2506140,0,0,0,0,0,0,0,0,0,0,0,0,2240,13313664,7456960,0,0,0,0,0,0,0,0,0,62000,99336400,24428000,0,0,0,116860,-8630111,109965260,14380,12587102,4198960
30,217,HAKKARİ,ÇUKURCA,13010,-2549700,3798920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1248156,699090,310,266718,84010,0,0,0,0,0,0,0,0,0,8260,7000763,6459320,330,-24371,310530,0,0,0
48,218,MUĞLA,YATAĞAN,35430,-6943571,10345560,4480,-1537536,1187200,5470,-977489,1520660,0,0,0,0,0,0,0,0,0,0,0,0,120,193764,421680,0,0,0,30,178308,99870,30,25811,8130,0,0,0,30,186,3690,370,592814,145780,0,0,0,2860,-211211,2691260,0,0,0
2,220,ADIYAMAN,SAMSAT,20360,-3990153,5945120,28790,-9880728,7629350,0,0,0,6170,17985303,3047980,0,0,0,0,0,0,0,0,0,0,0,0,2630,820218,18004980,0,0,0,0,0,0,2470,360497,387790,9540,59148,1173420,0,0,0,0,0,0,0,0,0,0,0,0
47,221,MARDİN,MAZIDAĞI,11880,-2328242,3468960,40740,-13981968,10796100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25710,3752375,4036470,2040,12648,250920,0,0,0,0,0,0,5200,-384020,4893200,0,0,0
48,222,MUĞLA,KAVAKLIDERE,1930,-378241,563560,710,-243672,188150,30,-5361,8340,0,0,0,0,0,0,40,-9170,289760,0,0,0,10,16147,35140,0,0,0,10,59436,33290,30,25811,8130,0,0,0,110,682,13530,0,0,0,0,0,0,30,-2216,28230,0,0,0
42,223,KONYA,SEYDİŞEHİR,69380,-13597092,20258960,54200,-18601440,14363000,90,-16083,25020,0,0,0,0,0,0,240,-55020,1738560,0,0,0,9720,15694884,34156080,22130,6901683,151501980,890,5289804,2962810,5670,4878355,1536570,0,0,0,2910,18042,357930,0,0,0,0,0,0,3810,-281369,3585210,110,96285,32120
1,225,ADANA,ALADAĞ,1490,-292010,435080,180,-61776,47700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,372,7380,0,0,0,0,0,0,0,0,0,430,376388,125560
20,226,DENİZLİ,KALE,22340,-4378193,6523280,4820,-1654224,1277300,710,-126877,197380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,2436876,1364890,180,154868,48780,0,0,0,290,1798,35670,0,0,0,0,0,0,260,-19201,244660,0,0,0
63,227,ŞANLIURFA,HİLVAN,41470,-8127291,12109240,146110,-50144952,38719150,0,0,0,37080,108086717,18317520,0,0,0,1020,-233835,7388880,0,0,0,1810,2922607,6360340,830,258852,5682180,0,0,0,0,0,0,143460,20937987,22523220,14860,92132,1827780,0,0,0,0,0,0,10890,-804227,10247490,0,0,0
20,228,DENİZLİ,ACIPAYAM,36680,-7188546,10710560,61940,-21257808,16414100,2130,-380631,592140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,1312973,28821660,2970,17652492,9887130,580,499020,157180,0,0,0,2540,15748,312420,0,0,0,0,0,0,1200,-88620,1129200,0,0,0
15,229,BURDUR,AĞLASUN,8970,-1757941,2619240,1710,-586872,453150,230,-41101,63940,0,0,0,0,0,0,0,0,0,0,0,0,10,16147,35140,0,0,0,80,475488,266320,240,206491,65040,0,0,0,270,1674,33210,0,0,0,0,0,0,260,-19201,244660,20,17506,5840
48,230,MUĞLA,MİLAS,69020,-13526540,20153840,21560,-7399392,5713400,7020,-1254474,1951560,5270,15361839,2603380,0,0,0,0,0,0,0,0,0,730,1178731,2565220,0,0,0,0,0,0,0,0,0,0,0,0,370,2294,45510,0,0,0,0,0,0,10870,-802750,10228670,0,0,0
32,231,ISPARTA,SÜTÇÜLER,4370,-856433,1276040,1860,-638352,492900,110,-19657,30580,0,0,0,0,0,0,0,0,0,0,0,0,20,32294,70280,0,0,0,10,59436,33290,40,34415,10840,0,0,0,60,372,7380,30,48066,11820,0,0,0,60,-4431,56460,0,0,0
42,232,KONYA,ÇUMRA,152990,-29982980,44673080,244370,-83867784,64758050,510,-91137,141780,0,0,0,0,0,0,2300,-527275,16661200,40,12212,13880,17210,27788987,60475940,169960,53005425,1163546160,630,3744468,2097270,80320,69105722,21766720,160,23352,25120,18590,115258,2286570,0,0,0,0,0,0,278890,-20596027,262435490,83430,73027948,24361560
2,233,ADIYAMAN,BESNİ,100200,-19637196,29258400,64900,-22273680,17198500,0,0,0,35140,102431694,17359160,0,0,0,20,-4585,144880,0,0,0,890,1437083,3127460,0,0,0,90,534924,299610,40,34415,10840,7200,1050840,1130400,56660,351292,6969180,0,0,0,0,0,0,24930,-1841081,23459130,10,8753,2920
9,234,AYDIN,DİDİM,12000,-2351760,3504000,5610,-1925352,1486650,180,-32166,50040,50840,148196566,25114960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-22155,282300,80,70026,23360
73,235,ŞIRNAK,ULUDERE,13690,-2682966,3997480,10120,-3473184,2681800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59436,33290,0,0,0,10,1460,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,238,DENİZLİ,SERİNHİSAR,7130,-1397337,2081960,10020,-3438864,2655300,0,0,0,0,0,0,0,0,0,80,-18340,579520,0,0,0,10,16147,35140,0,0,0,0,0,0,220,189284,59620,0,0,0,2610,16182,321030,0,0,0,0,0,0,200,-14770,188200,0,0,0
1,239,ADANA,KOZAN,195540,-38321929,57097680,15380,-5278416,4075700,0,0,0,460,1340882,227240,10480,-3191579,4632160,0,0,0,0,0,0,0,0,0,0,0,0,1890,11233404,6291810,70,60227,18970,0,0,0,70,434,8610,17900,28679380,7052600,0,0,0,58730,-4337211,55264930,41140,36010665,12012880
46,240,KAHRAMANMARAŞ,ANDIRIN,58580,-11480508,17105360,7840,-2690688,2077600,0,0,0,0,0,0,520,-158361,229840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,309737,97560,0,0,0,230,1426,28290,5640,9036408,2222160,0,0,0,11130,-821951,10473330,7890,6906275,2303880
46,241,KAHRAMANMARAŞ,ÇAĞLAYANCERİT,2560,-501709,747520,2370,-813384,628050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,118872,66580,30,25811,8130,0,0,0,640,3968,78720,0,0,0,0,0,0,10,-739,9410,0,0,0
46,242,KAHRAMANMARAŞ,DULKADİROĞLU,89340,-17508853,26087280,13510,-4636632,3580150,0,0,0,16000,46639360,7904000,5300,-1614062,2342600,230,-52727,1666120,0,0,0,160,258352,562240,2260,704826,15471960,940,5586984,3129260,90,77434,24390,230,33569,36110,1700,10540,209100,710,1137562,279740,70,59329,54740,43370,-3202875,40811170,0,0,0
30,243,HAKKARİ,ŞEMDİNLİ,77820,-15251164,22723440,11560,-3967392,3063400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,306793,667660,0,0,0,1460,8677656,4860340,2420,2082120,655820,0,0,0,1010,6262,124230,0,0,0,0,0,0,1300,-96005,1223300,0,0,0
47,244,MARDİN,DARGEÇİT,3620,-709448,1057040,640,-219648,169600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,43785,47100,430,2666,52890,0,0,0,0,0,0,0,0,0,0,0,0
73,245,ŞIRNAK,GÜÇLÜKONAK,12340,-2418393,3603280,5310,-1822392,1407150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,39407,42390,130,806,15990,0,0,0,0,0,0,0,0,0,0,0,0
47,246,MARDİN,SAVUR,49110,-9624578,14340120,13660,-4688112,3619900,0,0,0,9090,26496986,4490460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,1036245,1114700,2210,13702,271830,0,0,0,0,0,0,1590,-117422,1496190,0,0,0
9,247,AYDIN,KARPUZLU,1990,-390000,581080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1711582,3724840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,3540862,870740,0,0,0,19320,-1426782,18180120,0,0,0
20,248,DENİZLİ,TAVAS,60890,-11933222,17779880,124420,-42700944,32971300,2360,-421732,656080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1367028,765670,940,808757,254740,0,0,0,7430,46066,913890,0,0,0,0,0,0,21290,-1572267,20033890,0,0,0
15,249,BURDUR,YEŞİLOVA,43500,-8525130,12702000,48500,-16645200,12852500,11610,-2074707,3227580,0,0,0,0,0,0,70,-16048,507080,0,0,0,40,64588,140560,1360,424143,9310560,60,356616,199740,340,292529,92140,30,4379,4710,4940,30628,607620,0,0,0,0,0,0,90,-6647,84690,30,26260,8760
15,253,BURDUR,MERKEZ,32700,-6408546,9548400,77660,-26652912,20579900,19990,-3572213,5557220,0,0,0,20,-6091,8840,600,-137550,4346400,0,0,0,1990,3213253,6992860,5810,1811965,39775260,1300,7726680,4327700,1210,1041060,327910,220,32109,34540,4930,30566,606390,0,0,0,0,0,0,1140,-84189,1072740,120,105038,35040
32,254,ISPARTA,YENİŞARBADEMLİ,1490,-292010,435080,500,-171600,132500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,178308,99870,220,189284,59620,0,0,0,0,0,0,0,0,0,0,0,0,10,-739,9410,0,0,0
32,256,ISPARTA,AKSU,900,-176382,262800,470,-161304,124550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59436,33290,40,34415,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
